col_name,corr,corr_pval,FDR_rejected,FDR_pval
P.Amplitude..V.-X409.162_2.768,-0.30945494994438266,0.09609934805462504,False,0.2710862206317035
P.Amplitude..V.-X425.136_2.773,-0.2640711902113459,0.15851210221673628,False,0.36986157183905133
P.Amplitude..V.-X440.337_2.765,-0.2325063981458259,0.21630731591582059,False,0.43033771271673776
P.Amplitude..V.-X448.342_2.867,-0.09276974416017797,0.6258447366921261,False,0.7769708711839798
P.Amplitude..V.-X489.228_2.768,-0.35884315906562847,0.05149125230993082,False,0.22003006428717312
P.Amplitude..V.-X538.315_2.977,0.4787360337936129,0.007444112584036963,False,0.08024203860125655
P.Amplitude..V.-X596.357_2.948,0.355613153694078,0.053782572639234895,False,0.22003006428717312
P.Amplitude..V.-X650.978_2.339,0.07498053222501753,0.693736260198617,False,0.8080744358822065
P.Amplitude..V.-X664.419_3.086,0.18288032190608575,0.33339175418602063,False,0.5479221003578948
P.Amplitude..V.-X668.414_2.975,0.48325727887664577,0.00682553635247125,False,0.08024203860125655
P.Amplitude..V.-X696.443_3.1,-0.27006195601261873,0.14893197093371965,False,0.3608736218778592
P.Amplitude..V.-X748.439_2.944,0.5426959306539291,0.0019450173613416238,False,0.05251546875622384
CD3.CD8.IFNg.-X105.07_2.767,-0.3438299957898836,0.06283040093306384,False,0.22109102116871185
CD3.CD8.IFNg.-X111.044_2.768,-0.35554956604634336,0.05382847477659889,False,0.22003006428717312
CD3.CD8.IFNg.-X141.959_6.859,0.13712825824329572,0.4699305072326804,False,0.6530651901983573
CD3.CD8.IFNg.-X142.027_0.328,-0.4191141602215551,0.021147991951224573,False,0.16654043661589352
CD3.CD8.IFNg.-X192.125_4.643,-0.49462309582219255,0.005460004644435529,False,0.08024203860125655
CD3.CD8.IFNg.-X249.112_2.768,-0.23920794489757063,0.20298182289539762,False,0.41699526660032776
CD3.CD8.IFNg.-X263.091_2.771,-0.4310520299126092,0.017400775684544484,False,0.14298898279908295
CD3.CD8.IFNg.-X263.2_2.895,0.3906802486692102,0.03279558032289043,False,0.2066121560342097
CD3.CD8.IFNg.-X276.02_2.431,0.2771767865784418,0.1381056246728358,False,0.3575611378515886
CD3.CD8.IFNg.-X281.102_2.768,-0.3527317432536994,0.055893801676323185,False,0.22003006428717312
CD3.CD8.IFNg.-X285.133_2.768,-0.2447980552549333,0.1923074575664228,False,0.4038456608894879
CD3.CD8.IFNg.-X295.227_3.017,0.4958098726183408,0.005331908100671933,False,0.08024203860125655
CD3.CD8.IFNg.-X296.258_2.976,0.22498965561573853,0.2319477803584779,False,0.43404089591833983
CD3.CD8.IFNg.-X305.248_3.26,-0.0841038464449133,0.658586116355869,False,0.7928202292436893
CD3.CD8.IFNg.-X369.17_2.767,-0.2466058374011437,0.18894054419752432,False,0.4012332904868775
CD3.CD8.IFNg.-X409.162_2.768,-0.349171044268173,0.05859224904830362,False,0.22003006428717312
CD3.CD8.IFNg.-X425.136_2.773,-0.328251937728206,0.07656809132452001,False,0.24118948767223805
CD3.CD8.IFNg.-X440.337_2.765,-0.06732695470563717,0.7237158595806402,False,0.8239897437394037
CD3.CD8.IFNg.-X448.342_2.867,-0.16201180384144676,0.3923626035669179,False,0.5938544856189271
CD3.CD8.IFNg.-X489.228_2.768,-0.3756537429730249,0.04078359073101065,False,0.22003006428717312
CD3.CD8.IFNg.-X538.315_2.977,0.2149730400849452,0.25394311281268245,False,0.4614927723230479
CD3.CD8.IFNg.-X596.357_2.948,0.3191887216371432,0.08556298703124737,False,0.251368783547178
CD3.CD8.IFNg.-X650.978_2.339,-0.1238593398138416,0.5143383674580225,False,0.6835665759272215
CD3.CD8.IFNg.-X664.419_3.086,0.39430521937931184,0.031071931487840005,False,0.20467426152721888
CD3.CD8.IFNg.-X668.414_2.975,0.27129942979263494,0.14700629670360385,False,0.3608336373633913
CD3.CD8.IFNg.-X696.443_3.1,-0.44582247000716857,0.013542496054646486,False,0.116342352469463
CD3.CD8.IFNg.-X748.439_2.944,0.1638065247285076,0.3870686808758934,False,0.5938544856189271
